created_at,product,amount
2025-05-31 17:10:50.555996,BAN-QUARTZ 5000 20W50 500ML,300
2025-05-31 17:56:18.708480,20W50 500ML,600
2025-06-01 12:36:12.160599,BAN-QUARTZ 5000 20W50 500ML,300
2025-06-01 13:12:24.845685,TUR-QUARTZ 5000 20W50 500ML,600
2025-06-01 15:30:03.018827,BAN-QUARTZ 5000 20W50 5L,2200
2025-06-01 18:31:59.437282,SAE40 500ML,300
2025-06-01 21:54:29.040677,MAR-QUARTZ 5000 20W50 500ML,300
2025-06-02 08:12:50.338953,MAR-FLUIDMATIC DIII MV 500ML,300
2025-06-02 08:13:04.730539,MAR-FLUIDMATIC CVT MV 1L,1000
2025-06-02 08:14:36.685382,MAR-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-02 08:15:18.888526,MAR-PROSYLVA 2 STROKE 200ML,600
2025-06-02 08:16:28.235489,MAR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-02 08:16:55.413541,MAR-QUARTZ 4X4 15W40 500ML,900
2025-06-02 08:17:47.758994,MAR-QUARTZ 4X4 15W40 500ML,300
2025-06-02 08:18:41.647270,CVT 1LTR,3000
2025-06-02 08:19:23.769561,MAR-RUBIA TIR 7400 15W40 500ML,300
2025-06-02 08:45:11.675735,KAD-RUBIA SX SAE40 500ML,300
2025-06-02 09:25:32.516629,CHI-FLUIDMATIC DIII MV 500ML,300
2025-06-02 10:24:17.272375,TUR-QUARTZ 5000 20W50 5L,2200
2025-06-02 10:30:16.022251,MPO-RUBIA TIR 7400 15W40 500ML,600
2025-06-02 12:17:18.413582,TUR-QUARTZ 9000 SAE 5W40 5L,3000
2025-06-02 13:13:20.149091,CHI-FLUIDMATIC DIII MV 500ML,600
2025-06-02 13:20:23.056591,MSA-QUARTZ 4X4 15W40 500ML,300
2025-06-02 15:15:25.950032,AVO-QUARTZ 5000 20W50 5L,2200
2025-06-02 18:13:24.454807,KIR-QUARTZ 5000 20W50 500ML,600
2025-06-02 19:01:34.756085,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-02 19:26:26.861433,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-02 20:29:04.665781,AVO-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-02 20:35:18.563876,ATF 500ML,600
2025-06-03 07:34:24.352433,20W50 500ML,300
2025-06-03 08:02:59.636522,20W50 500ML,300
2025-06-03 08:05:54.595920,CRI-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-03 08:07:09.262293,AVO-QUARTZ 5000 20W50 5L,2200
2025-06-03 08:55:20.734192,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-03 10:41:50.907109,RM-QUARTZ 5000 20W50 500ML,1200
2025-06-03 10:42:28.104301,RM-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-03 10:43:06.439409,RM-RUBIA SX SAE40 500ML,300
2025-06-03 12:57:03.286711,20W50 500ML,900
2025-06-03 14:19:45.642625,20W50 500ML,900
2025-06-03 15:12:10.685970,AVO-QUARTZ 9000 SAE 5W40 500ML,1000
2025-06-03 16:07:20.048378,BAN-QUARTZ 5000 20W50 500ML,600
2025-06-03 16:26:19.983561,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-03 16:27:19.987606,TUR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-06-03 16:52:55.385334,RM-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-03 18:55:33.222654,CHI-RUBIA TIR 7400 15W40 500ML,300
2025-06-03 19:39:57.823217,CHI-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-03 20:10:26.545789,KAD-MULTIS EP 2 500G,700
2025-06-04 05:37:11.551006,SAE40 500ML,300
2025-06-04 05:37:11.737495,SAE40 500ML,300
2025-06-04 05:37:11.923673,MPO-QUARTZ 5000 20W50 5L,2200
2025-06-04 06:21:12.304290,15W40 500ML,300
2025-06-04 07:04:45.459373,RUN-RACE BRAKEFLUID DOT4+ 500ML,800
2025-06-04 07:37:49.970935,CHI-QUARTZ 5000 20W50 500ML,600
2025-06-04 07:47:51.507052,BAN-QUARTZ 5000 20W50 500ML,300
2025-06-04 08:24:56.320112,KIR-RUBIA TIR 7400 15W40 500ML,1200
2025-06-04 08:27:47.782094,KIRK-PROSYLVA 2 STROKE 200ML,200
2025-06-04 10:12:29.236360,SAM-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-04 10:31:52.737779,GWE-QUARTZ 5000 20W50 500ML,300
2025-06-04 10:42:53.841346,BAN-NEPTUNA 2T SUPER SPORT 500ML,800
2025-06-04 10:44:12.418801,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-04 11:16:57.732226,BAN-NEPTUNA 2T SUPER SPORT 500ML,800
2025-06-04 14:14:42.317339,AVO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-04 14:18:28.315233,GWE-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-04 15:05:23.457011,15W40 500ML,300
2025-06-04 16:58:35.144231,SAE40 500ML,600
2025-06-04 16:58:35.522371,KHA-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-04 16:58:36.060081,KHA-QUARTZ 4X4 15W40 5L,900
2025-06-04 16:58:36.243898,KHA-RUBIA TIR 7400 15W40 500ML,900
2025-06-04 16:58:36.424689,KHA-RACE BRAKEFLUID DOT4+ 500ML,800
2025-06-04 17:46:45.431047,ATF 500ML,600
2025-06-04 17:56:53.484944,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-04 19:16:34.103221,CHI-QUARTZ 5000 20W50 5L,2200
2025-06-04 19:18:27.339192,BRAKE FLUID 500ML,300
2025-06-05 06:32:57.850043,GWE-QUARTZ 5000 20W50 500ML,300
2025-06-05 07:06:23.410926,TRO-NEPTUNA 2T SUPER SPORT 500ML,800
2025-06-05 07:06:23.599023,TRO-QUARTZ 4X4 15W40 500ML,1200
2025-06-05 07:55:41.583847,CHE-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-05 09:21:12.498504,RUN-FLUIDMATIC DIII MV 500ML,600
2025-06-05 09:21:48.948752,RUN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-05 10:28:41.494633,RUN-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-05 10:31:31.987949,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-05 12:49:37.349412,BAN-QUARTZ 5000 20W50 500ML,300
2025-06-05 12:50:12.358472,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-05 14:02:05.940587,MAR-QUARTZ 5000 20W50 500ML,300
2025-06-05 14:02:43.427336,MAR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-05 14:03:45.805672,MAR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-05 14:04:48.336647,MAR-QUARTZ 5000 20W50 500ML,300
2025-06-05 14:06:17.262932,MAR-FLUIDMATIC CVT MV 1L,1000
2025-06-05 14:29:24.978679,CHA-RUBIA TIR 7400 15W40 500ML,600
2025-06-05 15:54:57.921107,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-05 16:00:57.785974,RUN-FLUIDMATIC DIII MV 500ML,1500
2025-06-05 16:34:30.777267,KIR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-06-05 16:35:47.016365,KIR-QUARTZ 3000 SG 20W50 500ML,600
2025-06-05 17:09:40.122302,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-05 19:51:47.019281,CHI-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-05 21:54:13.631153,FOR-QUARTZ 4X4 15W40 500ML,900
2025-06-06 05:37:33.121909,ATF 500ML,300
2025-06-06 08:12:44.172422,RM-FLUIDMATIC CVT MV 1L,2000
2025-06-06 08:15:09.376067,RM-RACE BRAKEFLUID DOT4+ 500ML,1600
2025-06-06 08:15:33.117109,RM-QUARTZ 5000 20W50 500ML,300
2025-06-06 09:16:07.757887,TRO-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-06 09:16:07.937129,TRO-NEPTUNA 2T SUPER SPORT 500ML,800
2025-06-06 09:23:11.786983,BAN-QUARTZ 9000 SAE 5W40 500ML,2000
2025-06-06 09:48:46.174511,KIR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-06-06 09:58:15.537830,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-06 10:53:28.643885,KAD-QUARTZ 5000 20W50 5L,2200
2025-06-06 10:54:06.175750,AVO-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-06 13:17:12.942917,RUN-QUARTZ 4X4 15W40 500ML,1200
2025-06-06 15:16:32.590482,ATF 500ML,600
2025-06-06 15:27:48.407263,RM-QUARTZ 5000 20W50 500ML,300
2025-06-06 15:37:33.750740,MUTARE2-PROSYLVA 2 STROKE 200ML,1000
2025-06-06 15:37:33.926788,MSE-RUBIA TIR 7400 15W40 500ML,300
2025-06-06 15:59:51.272447,KIRK-PROSYLVA 2 STROKE 200ML,200
2025-06-06 18:56:26.653349,AVO-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-06-06 19:12:41.692511,CHI-QUARTZ 5000 20W50 5L,4400
2025-06-06 20:07:38.164323,CHI-RUBIA TIR 7400 15W40 500ML,300
2025-06-07 05:58:45.798900,TRO-RUBIA TIR 7400 15W40 500ML,600
2025-06-07 05:59:07.472316,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-07 06:19:15.788341,MSA-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-07 06:42:04.810979,BAN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-07 06:45:38.897431,RUN-QUARTZ 4X4 15W40 500ML,600
2025-06-07 07:37:01.568789,MGM-RACE BRAKEFLUID DOT4+ 500ML,800
2025-06-07 08:36:34.151344,BAN-QUARTZ 5000 20W50 500ML,300
2025-06-07 09:43:22.917632,AVO-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-06-07 09:46:31.067364,MGM-QUARTZ 9000 SAE 5W40 500ML,2000
2025-06-07 09:46:53.097556,BAN-QUARTZ 3000 SG 20W50 500ML,600
2025-06-07 09:47:04.044822,MGM-RACE BRAKEFLUID DOT4+ 500ML,800
2025-06-07 12:14:18.934443,CRI-QUARTZ 9000 SAE 5W40 5L,3000
2025-06-07 13:39:59.634394,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-07 14:17:18.095062,SAE40 500ML,600
2025-06-07 14:20:44.054003,TUR-FLUIDMATIC DIII MV 500ML,300
2025-06-07 15:28:37.846808,BAN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-07 17:22:34.322016,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-07 17:53:04.402918,BAN-RUBIA TIR 7400 SAE 15W40 5L,10000
2025-06-07 19:07:23.587994,20W50 500ML,300
2025-06-07 19:07:23.795275,5W40 500ML,300
2025-06-07 19:10:38.251857,TRO-NEPTUNA 2T SUPER SPORT 500ML,800
2025-06-07 20:27:03.209606,GWE-FLUIDMATIC DIII MV 500ML,1500
2025-06-08 08:36:53.128484,BAN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-08 10:12:51.437136,CHA-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-08 10:17:28.704692,CHA-RUBIA TIR 7400 15W40 500ML,300
2025-06-08 10:19:33.212077,CHA-RUBIA SX SAE40 500ML,600
2025-06-08 11:49:56.690217,MGM-QUARTZ 9000 SAE 5W40 5L,3000
2025-06-08 13:00:38.996354,GWE-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-08 13:55:49.712881,TUR-QUARTZ 4X4 15W40 500ML,600
2025-06-08 13:57:06.293221,TUR-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-08 14:09:51.552521,GWE-FLUIDMATIC DIII MV 500ML,300
2025-06-08 14:18:48.651951,TUR-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-08 14:29:28.157086,GWE-FLUIDMATIC DIII MV 500ML,1200
2025-06-08 15:44:48.867079,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-08 16:36:02.002191,GWE-RACE BRAKEFLUID DOT4+ 500ML,800
2025-06-08 16:42:40.640216,TRO-QUARTZ 4X4 15W40 500ML,300
2025-06-08 16:43:24.708076,TRO-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-08 16:52:19.504503,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-08 18:02:32.882448,CHI-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-08 18:53:58.894202,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-08 19:11:37.658357,GWE-FLUIDMATIC DIII MV 500ML,600
2025-06-08 21:30:58.008418,KIR-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-09 10:49:13.995590,BAN-NEPTUNA 2T SUPER SPORT 500ML,800
2025-06-09 12:41:50.133619,CHI-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-09 12:57:44.350651,RM-QUARTZ 5000 20W50 500ML,300
2025-06-09 12:58:23.414561,RM-RUBIA TIR 7400 15W40 500ML,300
2025-06-09 12:58:53.141673,RM-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-09 13:55:12.863365,CRI-QUARTZ 4X4 15W40 500ML,600
2025-06-09 14:51:40.647827,MGM-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-09 14:52:20.360651,MGM-RUBIA SX SAE40 500ML,600
2025-06-09 14:53:36.151747,MGM-QUARTZ 4X4 15W40 500ML,300
2025-06-09 16:33:42.172516,MPO-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-09 16:34:07.179903,MPO-QUARTZ 5000 20W50 500ML,300
2025-06-09 16:34:34.954019,ATF 500ML,1200
2025-06-09 16:35:29.618238,MPO-RACE BRAKEFLUID DOT4+ 500ML,2400
2025-06-09 17:30:31.778360,KHA-FLUIDMATIC DIII MV 500ML,600
2025-06-09 17:41:47.520579,TRO-QUARTZ 5000 20W50 500ML,600
2025-06-09 17:43:55.554497,TRO-RUBIA TIR 7400 15W40 500ML,600
2025-06-09 17:44:34.110306,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-09 18:06:10.798211,CHI-QUARTZ 3000 SG 20W50 500ML,300
2025-06-09 19:23:48.813713,CHI-QUARTZ 5000 20W50 500ML,300
2025-06-09 20:14:47.592254,SAE40 500ML,900
2025-06-09 20:14:47.956583,15W40 500ML,300
2025-06-09 20:14:48.137504,20W50 500ML,1200
2025-06-09 21:17:47.145939,SAE40 500ML,600
2025-06-10 05:42:23.927954,FIF-QUARTZ 5000 20W50 5L,2200
2025-06-10 05:43:38.862723,FIF-QUARTZ 5000 20W50 500ML,600
2025-06-10 05:44:16.428553,FIF-RACE BRAKEFLUID DOT4+ 500ML,800
2025-06-10 05:45:32.271061,FIF-RUBIA SX SAE40 500ML,300
2025-06-10 05:46:09.904529,FIF-QUARTZ 4X4 15W40 500ML,900
2025-06-10 05:58:28.630362,RM-RUBIA TIR 7400 15W40 500ML,300
2025-06-10 06:13:14.258174,AVO-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-10 08:08:09.059321,MAR-QUARTZ 5000 20W50 500ML,600
2025-06-10 08:08:54.968042,MAR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-10 08:09:20.599265,MAR-QUARTZ 4X4 15W40 500ML,600
2025-06-10 08:10:11.248295,MAR-QUARTZ 4X4 15W40 500ML,300
2025-06-10 08:11:14.613492,MAR-QUARTZ 5000 20W50 500ML,300
2025-06-10 08:11:27.676054,MAR-QUARTZ 4X4 15W40 500ML,300
2025-06-10 09:19:49.029271,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-10 10:24:27.347628,GWE-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-06-10 10:46:16.064981,CHA-RUBIA SX SAE40 500ML,300
2025-06-10 12:48:16.649953,KAD-QUARTZ 5000 20W50 500ML,600
2025-06-10 15:55:15.810585,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-10 16:53:20.005020,MPO-QUARTZ 4X4 15W40 500ML,1200
2025-06-10 18:33:49.865668,5W40 500ML,2000
2025-06-10 18:33:50.684420,MOS-QUARTZ 5000 20W50 5L,2200
2025-06-10 18:33:50.869445,SAE40 500ML,3900
2025-06-10 18:33:51.061385,ATF 500ML,600
2025-06-10 18:33:51.268356,MOS-RACE BRAKEFLUID DOT4+ 500ML,2000
2025-06-10 18:33:51.672612,20W50 500ML,1800
2025-06-10 22:37:15.476119,SAM-FLUIDMATIC DIII MV 500ML,300
2025-06-11 05:34:43.386374,SAE40 500ML,300
2025-06-11 05:38:56.577000,RM-QUARTZ 5000 20W50 500ML,300
2025-06-11 05:56:42.374142,RM-QUARTZ 5000 20W50 500ML,1200
2025-06-11 07:09:22.069438,TRO-RUBIA SX SAE40 500ML,600
2025-06-11 07:39:11.752099,20W50 500ML,600
2025-06-11 08:25:18.226173,MGM-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-11 08:29:47.529117,MPO-QUARTZ 9000 SAE 5W40 5L,3000
2025-06-11 08:45:46.701135,CHE-FLUIDMATIC DIII MV 500ML,300
2025-06-11 08:52:14.459835,TRO-RUBIA SX SAE40 500ML,300
2025-06-11 10:00:31.489205,TUR-RUBIA TIR 7400 15W40 500ML,600
2025-06-11 10:35:10.480320,BAN-RUBIA SX SAE40 500ML,300
2025-06-11 15:20:40.561891,SUN-FLUIDMATIC CVT MV 1L,1000
2025-06-11 18:40:04.620874,CHI-QUARTZ 9000 SAE 5W40 5L,3000
2025-06-11 19:59:35.185796,RUN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-11 20:00:14.328562,RUN-RUBIA TIR 7400 15W40 500ML,600
2025-06-12 06:58:15.052035,CHI-FLUIDMATIC DIII MV 500ML,300
2025-06-12 07:51:09.450284,SAE40 500ML,300
2025-06-12 11:43:58.676067,GWE-QUARTZ 5000 20W50 500ML,600
2025-06-12 16:16:57.727659,CHE-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-12 16:17:49.295018,BRAKE FLUID 500ML,300
2025-06-12 17:04:32.443669,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-12 17:23:45.367435,FOR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-12 17:24:36.476327,FOR-FLUIDMATIC DIII MV 500ML,600
2025-06-12 17:47:59.612850,5W40 500ML,500
2025-06-12 17:47:59.793050,SAE40 500ML,300
2025-06-12 17:47:59.973763,MOS-RUBIA TIR 7400 15W40 500ML,300
2025-06-12 17:48:00.706940,MOS-RUBIA TIR 7400 15W40 500ML,300
2025-06-12 18:39:43.292157,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-12 19:36:05.767968,CHI-FLUIDMATIC DIII MV 500ML,300
2025-06-12 19:36:59.959130,CHI-QUARTZ 5000 20W50 500ML,300
2025-06-12 20:20:31.161257,MSA-RACE BRAKEFLUID DOT4+ 500ML,800
2025-06-12 21:20:54.739192,KIR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-12 22:30:56.643679,MAR-QUARTZ 4X4 15W40 500ML,300
2025-06-13 05:27:52.722578,MSA-QUARTZ 3000 SG 20W50 500ML,300
2025-06-13 07:04:09.167441,TRO-RUBIA SX SAE40 500ML,300
2025-06-13 07:34:16.621980,15W40 500ML,300
2025-06-13 08:11:26.496207,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-13 08:29:50.999525,BAN-FLUIDMATIC DIII MV 500ML,300
2025-06-13 08:36:19.599339,SAE40 500ML,300
2025-06-13 08:40:32.326429,SAM-FLUIDMATIC DIII MV 500ML,300
2025-06-13 13:18:32.703993,CHI-RUBIA TIR 7400 15W40 500ML,300
2025-06-13 14:05:18.203346,RUN-FLUIDMATIC DIII MV 500ML,300
2025-06-13 14:50:55.057013,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-13 15:43:36.720922,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-13 17:39:29.336705,BAN-FLUIDMATIC DIII MV 500ML,600
2025-06-13 17:53:01.657067,TUR-QUARTZ 5000 20W50 500ML,300
2025-06-13 18:23:30.042379,MSE-RUBIA SX SAE40 500ML,600
2025-06-13 19:26:49.329797,KAD-QUARTZ 9000 SAE 5W40 5L,3000
2025-06-13 19:27:41.338834,KAD-QUARTZ 4X4 15W40 500ML,300
2025-06-13 22:30:28.453151,20W50 500ML,300
2025-06-13 22:33:19.766441,5W40 500ML,300
2025-06-14 05:21:53.367571,KIR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-14 06:03:58.611526,SEK-QUARTZ 5000 20W50 500ML,600
2025-06-14 07:58:07.143152,RM-FLUIDMATIC CVT MV 1L,2000
2025-06-14 07:58:53.382521,RM-RUBIA TIR 7400 15W40 500ML,300
2025-06-14 07:59:15.248942,RM-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-14 08:00:14.036845,RM-RUBIA SX SAE40 500ML,600
2025-06-14 08:01:02.896896,RM-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-14 08:01:27.489068,RM-QUARTZ 5000 20W50 500ML,300
2025-06-14 08:01:52.766263,RM-RUBIA TIR 7400 15W40 500ML,300
2025-06-14 08:06:58.295895,RM-QUARTZ 5000 20W50 500ML,300
2025-06-14 08:12:32.035359,SAE40 500ML,300
2025-06-14 08:36:04.042000,BAN-QUARTZ 9000 SAE 5W40 5L,3000
2025-06-14 08:45:30.826000,TUR-RUBIA TIR 7400 15W40 500ML,600
2025-06-14 10:23:33.877290,GWE-RUBIA SX SAE40 500ML,900
2025-06-14 10:33:11.316547,KIR-QUARTZ 9000 SAE 5W40 500ML,1000
2025-06-14 12:37:13.378892,FOR-QUARTZ 4X4 15W40 500ML,300
2025-06-14 13:16:04.210789,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-14 14:02:34.910150,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-14 14:20:33.483350,BAN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-14 14:43:53.279367,SAM-RUBIA SX SAE40 500ML,900
2025-06-14 15:32:34.298782,BAN-RUBIA TIR 7400 15W40 500ML,300
2025-06-14 18:04:44.056018,15W40 500ML,900
2025-06-14 18:08:25.458676,SEK-QUARTZ 3000 SG 20W50 500ML,600
2025-06-15 05:51:36.619343,RM-QUARTZ 5000 20W50 500ML,300
2025-06-15 05:52:01.184245,RM-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-15 08:47:28.886345,CHA-QUARTZ 3000 SG 20W50 500ML,300
2025-06-15 09:40:26.077744,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-15 10:15:56.516647,BAN-RUBIA TIR 7400 15W40 500ML,300
2025-06-15 11:17:33.987642,GWE-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-15 12:09:57.806601,CHE-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-15 15:06:48.074504,15W40 5LTRS,1800
2025-06-15 15:22:49.782036,MSA-QUARTZ 5000 20W50 500ML,300
2025-06-15 15:36:42.845057,SAE40 500ML,300
2025-06-15 15:54:14.093268,CHE-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-15 16:06:09.207790,KAD-QUARTZ 9000 SAE 5W40 500ML,1000
2025-06-15 17:08:15.236959,TUR-QUARTZ 5000 20W50 500ML,600
2025-06-15 17:09:14.415355,TUR-RUBIA TIR 7400 15W40 500ML,600
2025-06-15 17:10:17.137818,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-15 18:38:04.296501,15W40 500ML,300
2025-06-15 20:55:19.312264,BRAKE FLUID 500ML,300
2025-06-15 21:34:00.842804,ATF 500ML,300
2025-06-16 05:01:40.085815,MPO-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-16 05:41:54.340771,GWE-RUBIA TIR 7400 15W40 500ML,1200
2025-06-16 05:48:38.595975,TRO-QUARTZ 4X4 15W40 500ML,300
2025-06-16 05:49:03.378796,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-16 06:02:37.940524,SAE40 500ML,300
2025-06-16 06:18:06.485078,MPO-QUARTZ 5000 20W50 500ML,600
2025-06-16 06:18:56.708027,MPO-RUBIA SX SAE40 500ML,300
2025-06-16 06:51:20.642903,BAN-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-16 08:28:48.560188,CHE-QUARTZ 4X4 15W40 500ML,300
2025-06-16 10:09:42.890209,FOR-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-16 11:16:49.518227,TUR-QUARTZ 5000 20W50 500ML,600
2025-06-16 13:23:03.368928,BAN-RUBIA TIR 7400 15W40 500ML,300
2025-06-16 13:23:03.745958,BAN-RUBIA TIR 7400 15W40 500ML,300
2025-06-16 13:42:18.486111,CHE-QUARTZ 4X4 15W40 500ML,600
2025-06-16 15:17:43.686964,KAD-QUARTZ 9000 SAE 5W40 5L,3000
2025-06-16 16:51:53.688210,CHI-QUARTZ 5000 20W50 500ML,300
2025-06-16 16:52:55.573923,CHI-RUBIA TIR 7400 SAE 15W40 5L,2500
2025-06-16 16:53:22.004946,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-16 17:53:46.316939,BRAKE FLUID 500ML,300
2025-06-16 18:45:48.830507,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2025-06-16 19:02:43.000186,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-16 19:18:40.501050,SEK-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-17 03:46:18.250730,BRAKE FLUID 500ML,300
2025-06-17 03:49:39.946300,ATF 500ML,3000
2025-06-17 03:58:17.980366,FOR-QUARTZ 5000 20W50 500ML,8200
2025-06-17 05:19:04.600471,20W50 500ML,300
2025-06-17 08:16:26.912482,TUR-RUBIA TIR 7400 15W40 500ML,600
2025-06-17 08:17:42.341747,ATF 500ML,300
2025-06-17 08:51:43.145981,MSA-QUARTZ 9000 SAE 5W40 500ML,500
2025-06-17 09:41:41.381825,SAE40 500ML,300
2025-06-17 10:10:57.150295,SAE40 500ML,600
2025-06-17 11:19:53.081403,MPO-RUBIA SX SAE40 500ML,300
2025-06-17 11:24:07.503319,TUR-RUBIA TIR 7400 15W40 500ML,1200
2025-06-17 11:41:05.436812,TUR-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-17 12:13:37.284700,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-17 12:40:43.306257,MSA-MULTIS EP 2 500G,700
2025-06-17 12:41:05.593930,SUN-FLUIDMATIC DIII MV 500ML,300
2025-06-17 12:41:05.775050,SUN-RACE BRAKEFLUID DOT4+ 500ML,800
2025-06-17 12:41:05.953796,SUN-RUBIA SX SAE40 500ML,600
2025-06-17 14:06:31.508834,AVO-QUARTZ 5000 20W50 5L,2200
2025-06-17 14:48:38.425835,TUR-FLUIDMATIC DIII MV 500ML,300
2025-06-17 16:37:27.880221,SAM-RUBIA SX SAE40 500ML,300
2025-06-17 16:50:12.781710,SUN-FLUIDMATIC DIII MV 500ML,300
2025-06-17 16:50:51.169747,SEK-QUARTZ 4X4 15W40 500ML,300
2025-06-17 17:13:06.719602,CHI-RUBIA TIR 7400 15W40 500ML,600
2025-06-17 17:31:09.907672,TRO-RUBIA SX SAE40 500ML,300
2025-06-17 17:31:10.089405,TRO-RUBIA SX SAE40 500ML,600
2025-06-17 17:31:10.269935,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2025-06-17 18:38:18.019707,15W40 500ML,600
2025-06-17 20:12:49.331768,TRO-FLUIDMATIC DIII MV 500ML,300
2025-06-17 20:13:14.199329,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
