sale_date,service_station_id,service_station_name,product,total_litres,total_amount
2020-10-14,,,,,219518.01
2020-10-15,,,,,2493762.7
2020-10-16,,,,,908359.14
2020-10-17,,,,,2487.0
2020-10-18,,,,,792.0
2020-10-19,,,,,707182.37
2020-10-20,,,,,510094.5
2020-10-21,,,,,551575.19
2020-10-22,,,,,43577.12
2020-10-23,,,,,1278678.07
2020-10-24,,,,,2618.2
2020-10-25,,,,,3079.0
2020-10-26,,,,,353549.63
2020-10-27,,,,,625249.17
2020-10-28,,,,,374682.27
2020-10-29,,,,,121978.71
2020-10-30,,,,,1534633.92
2020-10-31,,,,,9434.5
2020-11-01,,,,,1099.94
2020-11-02,,,,,625465.85
2020-11-03,,,,,357320.61
2020-11-04,,,,,1010389.21
2020-11-05,,,,,1901431.01
2020-11-06,,,,,1447287.24
2020-11-07,,,,,31654.8
2020-11-08,,,,,115822.05
2020-11-09,,,,,4247783.35
2020-11-10,,,,,1449924.86
2020-11-11,,,,,608401.35
2020-11-12,,,,,273138.47
2020-11-13,,,,,998308.02
2020-11-14,,,,,27040.5
2020-11-15,,,,,71998.76
2020-11-16,,,,,56442.98
2020-11-17,,,,,1726582.09
2020-11-18,,,,,119394.97
2020-11-19,,,,,1224523.08
2020-11-20,,,,,550027.87
2020-11-21,,,,,534718.2
2020-11-22,,,,,890525.0
2020-11-23,,,,,452139.54
2020-11-24,,,,,749280.39
2020-11-25,,,,,63687.52
2020-11-26,,,,,803481.76
2020-11-27,,,,,119481.4
2020-11-28,,,,,201878.5
2020-11-29,,,,,56450.0
2020-11-30,,,,,853688.33
2020-12-01,,,,,603320.76
2020-12-02,,,,,2087469.87
2020-12-03,,,,,146826.4
2020-12-04,,,,,511186.29
2020-12-05,,,,,109039.06
2020-12-06,,,,,558270.0
2020-12-07,,,,,1813797.33
2020-12-08,,,,,544582.47
2020-12-09,,,,,294520.46
2020-12-10,,,,,524779.97
2020-12-11,,,,,912094.72
2020-12-12,,,,,11585.06
2020-12-13,,,,,9137.0
2020-12-14,,,,,2498978.06
2020-12-15,,,,,922664.4
2020-12-16,,,,,310908.68
2020-12-17,,,,,596976.03
2020-12-18,,,,,321591.67
2020-12-19,,,,,264005.12
2020-12-20,,,,,106872.22
2020-12-21,,,,,1269370.46
2020-12-22,,,,,342313.12
2020-12-23,,,,,4109894.8
2020-12-24,,,,,461908.04
2020-12-25,,,,,138280.0
2020-12-26,,,,,4720.94
2020-12-27,,,,,261798.1
2020-12-28,,,,,708405.36
2020-12-29,,,,,241163.08
2020-12-30,,,,,683519.4
2020-12-31,,,,,207909.34
2021-01-01,,,,,5512.0
2021-01-02,,,,,27229.8
2021-01-03,,,,,96604.94
2021-01-04,,,,,303503.47
2021-01-05,,,,,148061.47
2021-01-06,,,,,606956.39
2021-01-07,,,,,451382.2
2021-01-08,,,,,324044.13
2021-01-09,,,,,331147.55
2021-01-10,,,,,7880.0
2021-01-11,,,,,267937.16
2021-01-12,,,,,282166.08
2021-01-13,,,,,709417.35
2021-01-14,,,,,193920.69
2021-01-15,,,,,340580.75
2021-01-16,,,,,39031.0
2021-01-17,,,,,90750.0
2021-01-18,,,,,209324.25
2021-01-19,,,,,1023238.93
2021-01-20,,,,,510284.01
2021-01-21,,,,,481169.85
2021-01-22,,,,,573457.25
2021-01-23,,,,,231284.42
2021-01-24,,,,,674122.0
2021-01-25,,,,,323882.3
2021-01-26,,,,,644533.49
2021-01-27,,,,,579844.56
2021-01-28,,,,,209576.33
2021-01-29,,,,,253959.25
2021-01-30,,,,,122352.0
2021-01-31,,,,,122609.0
2021-02-01,,,,,391604.95
2021-02-02,,,,,1395649.5
2021-02-03,,,,,642270.2
2021-02-04,,,,,208779.8
2021-02-05,,,,,999482.62
2021-02-06,,,,,72531.0
2021-02-07,,,,,422394.16
2021-02-08,,,,,940870.4
2021-02-09,,,,,695935.86
2021-02-10,,,,,697393.78
2021-02-11,,,,,229108.99
2021-02-12,,,,,306690.46
2021-02-13,,,,,113870.32
2021-02-14,,,,,68150.0
2021-02-15,,,,,256749.47
2021-02-16,,,,,484144.79
2021-02-17,,,,,714244.8
2021-02-18,,,,,353784.04
2021-02-19,,,,,320348.33
2021-02-20,,,,,174891.08
2021-02-21,,,,,24030.0
2021-02-22,,,,,12378.06
2021-02-23,,,,,1404407.11
2021-02-24,,,,,2000959.82
2021-02-25,,,,,1128378.07
2021-02-26,,,,,907956.23
2021-02-27,,,,,197621.9
2021-02-28,,,,,6120.0
2021-03-01,,,,,265576.04
2021-03-02,,,,,341861.68
2021-03-03,,,,,706769.2
2021-03-04,,,,,3430524.01
2021-03-05,,,,,1010607.63
2021-03-06,,,,,1124703.04
2021-03-07,,,,,303480.0
2021-03-08,,,,,634252.87
2021-03-09,,,,,485632.98
2021-03-10,,,,,510610.22
2021-03-11,,,,,328058.75
2021-03-12,,,,,283223.87
2021-03-13,,,,,264707.94
2021-03-14,,,,,400210.0
2021-03-15,,,,,1079368.69
2021-03-16,,,,,1943834.54
2021-03-17,,,,,551633.19
2021-03-18,,,,,518895.26
2021-03-19,,,,,352523.66
2021-03-20,,,,,181406.2
2021-03-21,,,,,68841.51
2021-03-22,,,,,478734.39
2021-03-23,,,,,376472.52
2021-03-24,,,,,695936.47
2021-03-25,,,,,334914.67
2021-03-26,,,,,913348.7
2021-03-27,,,,,108474.7
2021-03-28,,,,,607176.0
2021-03-29,,,,,737007.67
2021-03-30,,,,,977722.55
2021-03-31,,,,,1170485.11
2021-04-01,,,,,665481.85
2021-04-02,,,,,57282.5
2021-04-03,,,,,5274.8
2021-04-04,,,,,157025.0
2021-04-05,,,,,260470.58
2021-04-06,,,,,1530752.43
2021-04-07,,,,,660073.32
2021-04-08,,,,,1521416.82
2021-04-09,,,,,368168.05
2021-04-10,,,,,951060.8
2021-04-11,,,,,342125.0
2021-04-12,,,,,482458.78
2021-04-13,,,,,713503.9
2021-04-14,,,,,1364850.8
2021-04-15,,,,,555237.17
2021-04-16,,,,,913336.63
2021-04-17,,,,,47675.46
2021-04-18,,,,,440586.26
2021-04-19,,,,,206718.0
2021-04-20,,,,,1221759.18
2021-04-21,,,,,400546.44
2021-04-22,,,,,983343.11
2021-04-23,,,,,392578.34
2021-04-24,,,,,7081.09
2021-04-25,,,,,201259.0
2021-04-26,,,,,181551.8
2021-04-27,,,,,132252.71
2021-04-28,,,,,131211.59
2021-04-29,,,,,401746.55
2021-04-30,,,,,454459.64
2021-05-01,,,,,335895.63
2021-05-02,,,,,1251222.42
2021-05-03,,,,,574361.72
2021-05-04,,,,,154087.22
2021-05-05,,,,,3974475.46
2021-05-06,,,,,1166095.68
2021-05-07,,,,,1642075.8
2021-05-08,,,,,197445.42
2021-05-09,,,,,1783739.49
2021-05-10,,,,,2264480.24
2021-05-11,,,,,1435020.97
2021-05-12,,,,,2325173.79
2021-05-13,,,,,1477921.76
2021-05-14,,,,,1489004.67
2021-05-15,,,,,62946.8
2021-05-16,,,,,2282847.02
2021-05-17,,,,,2370312.77
2021-05-18,,,,,3931441.67
2021-05-19,,,,,3107965.97
2021-05-20,,,,,915151.76
2021-05-21,,,,,1654765.55
2021-05-22,,,,,99930.83
2021-05-23,,,,,273518.0
2021-05-24,,,,,531849.84
2021-05-25,,,,,232900.43
2021-05-26,,,,,306896.4
2021-05-27,,,,,344000.3
2021-05-28,,,,,1335320.03
2021-05-29,,,,,45753.4
2021-05-30,,,,,1225425.6
2021-05-31,,,,,1494036.24
2021-06-01,,,,,469537.02
2021-06-02,,,,,252890.43
2021-06-03,,,,,1916112.18
2021-06-04,,,,,1505320.83
2021-06-05,,,,,77561.4
2021-06-06,,,,,1123155.0
2021-06-07,,,,,482216.19
2021-06-08,,,,,1043813.19
2021-06-09,,,,,393114.52
2021-06-10,,,,,459539.58
2021-06-11,,,,,212799.41
2021-06-12,,,,,157128.0
2021-06-13,,,,,14565.0
2021-06-14,,,,,185213.0
2021-06-15,,,,,1409909.39
2021-06-16,,,,,407668.78
2021-06-17,,,,,165719.28
2021-06-18,,,,,3413866.73
2021-06-19,,,,,25284.36
2021-06-20,,,,,821416.4
2021-06-21,,,,,734979.87
2021-06-22,,,,,1182498.79
2021-06-23,,,,,1173592.88
2021-06-24,,,,,190798.05
2021-06-25,,,,,776950.63
2021-06-26,,,,,49864.08
2021-06-27,,,,,1032121.27
2021-06-28,,,,,766786.58
2021-06-29,,,,,526388.5
2021-06-30,,,,,552358.87
2021-07-01,,,,,1710066.36
2021-07-02,,,,,1969054.28
2021-07-03,,,,,1009927.28
2021-07-04,,,,,388480.0
2021-07-05,,,,,163356.68
2021-07-06,,,,,754510.46
2021-07-07,,,,,1080083.21
2021-07-08,,,,,403325.8
2021-07-09,,,,,310739.2
2021-07-10,,,,,108639.82
2021-07-11,,,,,1326522.6
2021-07-12,,,,,1499587.06
2021-07-13,,,,,288317.22
2021-07-14,,,,,1160474.76
2021-07-15,,,,,645108.75
2021-07-16,,,,,1532384.63
2021-07-17,,,,,74288.1
2021-07-18,,,,,165310.14
2021-07-19,,,,,1395128.13
2021-07-20,,,,,1101347.63
2021-07-21,,,,,470270.74
2021-07-22,,,,,2224024.47
2021-07-23,,,,,2945046.84
2021-07-24,,,,,68079.7
2021-07-25,,,,,1344953.64
2021-07-26,,,,,2199572.06
2021-07-27,,,,,3308698.4
2021-07-28,,,,,1051731.74
2021-07-29,,,,,3060615.06
2021-07-30,,,,,2996511.6
2021-07-31,,,,,4159405.45
2021-08-01,,,,,4545855.8
2021-08-02,,,,,2693098.79
2021-08-03,,,,,1404625.57
2021-08-04,,,,,11661224.32
2021-08-05,,,,,6135702.92
2021-08-06,,,,,979811.58
2021-08-07,,,,,33169.6
2021-08-08,,,,,1022710.0
2021-08-09,,,,,1091840.23
2021-08-10,,,,,1049644.18
2021-08-11,,,,,1302755.46
2021-08-12,,,,,73762.37
2021-08-13,,,,,406814.56
2021-08-14,,,,,518070.32
2021-08-15,,,,,354456.18
2021-08-16,,,,,426532.35
2021-08-17,,,,,2918043.45
2021-08-18,,,,,157524.56
2021-08-19,,,,,222146.73
2021-08-20,,,,,158041.66
2021-08-21,,,,,14147.98
2021-08-22,,,,,105503.7
2021-08-23,,,,,348283.74
2021-08-24,,,,,175909.33
2021-08-25,,,,,58299.75
2021-08-26,,,,,459868.49
2021-08-27,,,,,215345.7
2021-08-28,,,,,60046.4
2021-08-29,,,,,23658.74
2021-08-30,,,,,494327.26
2021-08-31,,,,,69544.53
2021-09-01,,,,,295945.53
2021-09-02,,,,,106363.11
2021-09-03,,,,,432547.06
2021-09-04,,,,,266874.88
2021-09-05,,,,,53267.08
2021-09-06,,,,,212268.15
2021-09-07,,,,,476680.83
2021-09-08,,,,,298374.5
2021-09-09,,,,,525754.55
2021-09-10,,,,,480378.55
2021-09-11,,,,,41667.4
2021-09-12,,,,,27752.89
2021-09-13,,,,,140728.62
2021-09-14,,,,,944794.35
2021-09-15,,,,,820723.18
2021-09-16,,,,,188397.44
2021-09-17,,,,,82540.01
2021-09-18,,,,,200576.2
2021-09-19,82.0,Runiville,5W40 500ML,1.666667,5.0
2021-09-19,82.0,Runiville,DIESEL,130.550435,15013.3
2021-09-19,82.0,Runiville,DIESEL LITRES,901.55,901.55
2021-09-19,82.0,Runiville,PETROL LITRES,138.31,138.31
2021-09-19,82.0,Runiville,RUNIVILLE USD DIESEL,209.938462,272.92
2021-09-19,82.0,Runiville,RUNIVILLE USD PETROL,705.64394,931.45
2021-09-19,84.0,Avondale,AVONDALE USD DIESEL,197.496124,254.77
2021-09-19,84.0,Avondale,AVONDALE USD PETROL,535.461539,696.1
2021-09-19,84.0,Avondale,PETROL LITRES,94.29,94.29
2021-09-19,86.0,Charter,CHARTER USD DIESEL,435.0,548.1
2021-09-19,86.0,Charter,CHARTER USD PETROL,199.620156,257.51
2021-09-19,88.0,Chinhamo,CHINHAMO USD DIESEL,460.015873,579.62
2021-09-19,88.0,Chinhamo,CHINHAMO USD PETROL,172.953489,223.11
2021-09-19,88.0,Chinhamo,PETROL LITRES,20.0,20.0
2021-09-19,90.0,Pomona,DIESEL,25.8,2967.0
2021-09-19,90.0,Pomona,DIESEL LITRES,170.04,170.04
2021-09-19,90.0,Pomona,PETROL,30.0,3540.0
2021-09-19,90.0,Pomona,PETROL LITRES,138.04,138.04
2021-09-19,90.0,Pomona,POMONA USD DIESEL,473.75969,611.15
2021-09-19,90.0,Pomona,POMONA USD PETROL,585.736436,755.6
2021-09-19,92.0,Msasa,DIESEL LITRES,76.01,76.01
2021-09-19,92.0,Msasa,MSASA USD DIESEL,107.692308,140.0
2021-09-19,92.0,Msasa,MSASA USD PETROL,193.759399,257.7
2021-09-19,92.0,Msasa,PETROL LITRES,41.99,41.99
2021-09-19,96.0,Samora,SAMORA USD DIESEL,110.236221,140.0
2021-09-19,96.0,Samora,SAMORA USD PETROL,259.573644,334.85
2021-09-19,98.0,Roadport,DIESEL,166.808696,19183.0
2021-09-19,98.0,Roadport,DIESEL LITRES,40.38,40.38
2021-09-19,98.0,Roadport,PETROL,94.016949,11094.0
2021-09-19,98.0,Roadport,PETROL LITRES,72.0,72.0
2021-09-19,98.0,Roadport,ROADPORT USD DIESEL,60.007874,76.21
2021-09-19,98.0,Roadport,ROAPORT USD PETROL,102.564886,134.36
2021-09-19,100.0,Ford,FORD USD DIESEL,288.039063,368.69
2021-09-19,100.0,Ford,FORD USD PETROL,35.0,45.5
2021-09-19,102.0,Kirkman,DIESEL LITRES,100.0,100.0
2021-09-19,102.0,Kirkman,KIRKMAN USD DIESEL,75.740157,96.19
2021-09-19,102.0,Kirkman,KIRKMAN USD PETROL,357.302326,460.92
2021-09-19,102.0,Kirkman,PETROL LITRES,89.53,89.53
2021-09-19,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,57.298387,71.05
2021-09-19,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,66.086614,83.93
2021-09-19,112.0,Marondera,DIESEL LITRES,57.0,57.0
2021-09-19,112.0,Marondera,MARONDERA USD PETROL,23.255814,30.0
2021-09-19,114.0,Kadoma,DIESEL LITRES,80.0,80.0
2021-09-19,119.0,Windsock,WINDSOCK USD DIESEL,40.310078,52.0
2021-09-19,119.0,Windsock,WINDSOCK USD PETROL,38.461538,50.0
2021-09-19,121.0,Gweru,DIESEL,20.325203,2500.0
2021-09-19,121.0,Gweru,DIESEL LITRES,1048.54,1048.54
2021-09-19,121.0,Gweru,GWERU USD DIESEL,50.0,64.0
2021-09-19,121.0,Gweru,GWERU USD PETROL,81.534351,106.81
2021-09-19,123.0,Fife Street,FIFE USD DIESEL,253.139535,326.55
2021-09-19,123.0,Fife Street,FIFE USD PETROL,167.60606,221.24
2021-09-19,125.0,Fort Street,FORT USD DIESEL,85.891473,110.8
2021-09-19,125.0,Fort Street,FORT USD PETROL,7.575758,10.0
2021-09-19,127.0,Mpopoma,DIESEL,90.44,11305.0
2021-09-19,127.0,Mpopoma,DIESEL LITRES,195.5,195.5
2021-09-19,127.0,Mpopoma,MPOPOMA USD PETROL,13.272727,17.52
2021-09-19,127.0,Mpopoma,PETROL,30.0,3840.0
2021-09-19,127.0,Mpopoma,PETROL LITRES,208.0,208.0
2021-09-19,131.0,R Mugabe,R MUGABE USD DIESEL,138.046512,178.08
2021-09-19,131.0,R Mugabe,R MUGABE USD PETROL,72.272727,95.4
2021-09-19,135.0,Graniteside,DIESEL,114.15,13127.25
2021-09-19,135.0,Graniteside,GRANITESIDE DIESEL USD,30.108527,38.84
2021-09-19,135.0,Graniteside,GRANITESIDE PETROL USD,190.159091,251.01
2021-09-19,135.0,Graniteside,PETROL LITRES,18.0,18.0
2021-09-19,140.0,Mutare Second Street,MUTARE 2ND ST USD DIESEL,134.41129,166.67
2021-09-19,140.0,Mutare Second Street,MUTARE 2ND ST USD PETROL,23.440945,29.77
2021-09-19,141.0,Troutbeck,TROUTBECK USD DIESEL,87.692308,114.0
2021-09-19,141.0,Troutbeck,TROUTBECK USD PETROL,30.075188,40.0
2021-09-19,143.0,Gwabalanda,GWABALANDA USD DIESEL,65.116279,84.0
2021-09-19,145.0,Sunway City,DIESEL LITRES,34.0,34.0
2021-09-19,145.0,Sunway City,PETROL LITRES,10.0,10.0
2021-09-19,145.0,Sunway City,SUNWAY USD DIESEL,52.734375,67.5
2021-09-19,145.0,Sunway City,SUNWAY USD PETROL,20.0,26.2
2021-09-19,147.0,Chinhoyi Main,DIESEL LITRES,30.0,30.0
2021-09-20,,,,,1008306.81
2021-09-20,82.0,Runiville,DIESEL,77.45,8906.75
2021-09-20,82.0,Runiville,DIESEL LITRES,1283.9,1283.9
2021-09-20,82.0,Runiville,PETROL LITRES,341.62,341.62
2021-09-20,82.0,Runiville,RUNIVILLE USD DIESEL,1027.461539,1335.7
2021-09-20,82.0,Runiville,RUNIVILLE USD PETROL,855.242423,1128.92
2021-09-20,84.0,Avondale,AVONDALE USD DIESEL,526.255815,678.87
2021-09-20,84.0,Avondale,AVONDALE USD PETROL,1089.615382,1416.5
2021-09-20,84.0,Avondale,PETROL LITRES,142.04,142.04
2021-09-20,86.0,Charter,CHARTER USD DIESEL,1331.158731,1677.26
2021-09-20,86.0,Charter,CHARTER USD PETROL,513.348837,662.22
2021-09-20,88.0,Chinhamo,CHINHAMO USD DIESEL,688.277776,867.23
2021-09-20,88.0,Chinhamo,CHINHAMO USD PETROL,102.565892,132.31
2021-09-20,90.0,Pomona,DIESEL,74.0,8510.0
2021-09-20,90.0,Pomona,DIESEL LITRES,306.0,306.0
2021-09-20,90.0,Pomona,PETROL,43.0,5074.0
2021-09-20,90.0,Pomona,PETROL LITRES,206.14,206.14
2021-09-20,90.0,Pomona,POMONA USD DIESEL,1030.100775,1328.83
2021-09-20,90.0,Pomona,POMONA USD PETROL,1209.131782,1559.78
2021-09-20,92.0,Msasa,BRAKE FLUID 500ML,4.0,12.0
2021-09-20,92.0,Msasa,DIESEL LITRES,200.0,200.0
2021-09-20,92.0,Msasa,MSASA USD DIESEL,1118.269229,1453.75
2021-09-20,92.0,Msasa,MSASA USD PETROL,991.022556,1318.06
2021-09-20,92.0,Msasa,PETROL LITRES,86.0,86.0
2021-09-20,96.0,Samora,PETROL LITRES,40.0,40.0
2021-09-20,96.0,Samora,SAMORA USD DIESEL,241.55118,306.77
2021-09-20,96.0,Samora,SAMORA USD PETROL,712.806204,919.52
2021-09-20,98.0,Roadport,DIESEL,423.095651,48656.0
2021-09-20,98.0,Roadport,PETROL,205.550847,24255.0
2021-09-20,98.0,Roadport,PETROL LITRES,80.0,80.0
2021-09-20,98.0,Roadport,ROADPORT USD DIESEL,212.685039,270.11
2021-09-20,98.0,Roadport,ROAPORT USD PETROL,398.38168,521.88
2021-09-20,100.0,Ford,FORD USD DIESEL,245.851563,314.69
2021-09-20,100.0,Ford,FORD USD PETROL,396.33846,515.24
2021-09-20,102.0,Kirkman,DIESEL LITRES,40.0,40.0
2021-09-20,102.0,Kirkman,KIRKMAN USD DIESEL,938.417322,1191.79
2021-09-20,102.0,Kirkman,KIRKMAN USD PETROL,316.604652,408.42
2021-09-20,102.0,Kirkman,PETROL LITRES,158.05,158.05
2021-09-20,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,422.201613,523.53
2021-09-20,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,47.244095,60.0
2021-09-20,112.0,Marondera,15W40 5LTRS,1.222222,22.0
2021-09-20,112.0,Marondera,MARONDERA USD PETROL,40.984496,52.87
2021-09-20,114.0,Kadoma,DIESEL LITRES,1560.0,1560.0
2021-09-20,114.0,Kadoma,KADOMA USD PETROL,63.157895,84.0
2021-09-20,114.0,Kadoma,PETROL LITRES,110.0,110.0
2021-09-20,116.0,Kwekwe,KWEKWE USD DIESEL,61.538462,80.0
2021-09-20,116.0,Kwekwe,KWEKWE USD PETROL,68.181818,90.0
2021-09-20,119.0,Windsock,DIESEL LITRES,73.56,73.56
2021-09-20,119.0,Windsock,WINDSOCK USD DIESEL,268.217054,346.0
2021-09-20,119.0,Windsock,WINDSOCK USD PETROL,15.384615,20.0
2021-09-20,121.0,Gweru,DIESEL LITRES,1000.0,1000.0
2021-09-20,121.0,Gweru,GWERU USD DIESEL,473.296875,605.82
2021-09-20,121.0,Gweru,GWERU USD PETROL,234.351146,307.0
2021-09-20,121.0,Gweru,PETROL LITRES,1000.0,1000.0
2021-09-20,123.0,Fife Street,FIFE USD DIESEL,582.736434,751.73
2021-09-20,123.0,Fife Street,FIFE USD PETROL,271.901516,358.91
2021-09-20,125.0,Fort Street,DIESEL LITRES,30.0,30.0
2021-09-20,125.0,Fort Street,FORT USD DIESEL,77.51938,100.0
2021-09-20,125.0,Fort Street,FORT USD PETROL,322.946969,426.29
2021-09-20,125.0,Fort Street,PETROL LITRES,30.0,30.0
2021-09-20,127.0,Mpopoma,DIESEL,24.40952,3051.19
2021-09-20,127.0,Mpopoma,DIESEL LITRES,184.0,184.0
2021-09-20,127.0,Mpopoma,MPOPOMA USD DIESEL,364.341085,470.0
2021-09-20,127.0,Mpopoma,MPOPOMA USD PETROL,1075.90909,1420.2
2021-09-20,127.0,Mpopoma,PETROL,30.0,3840.0
2021-09-20,127.0,Mpopoma,PETROL LITRES,20.0,20.0
2021-09-20,131.0,R Mugabe,R MUGABE USD DIESEL,888.356588,1145.98
2021-09-20,131.0,R Mugabe,R MUGABE USD PETROL,254.878788,336.44
2021-09-20,135.0,Graniteside,DIESEL,120.0,13800.0
2021-09-20,135.0,Graniteside,DIESEL LITRES,42.0,42.0
2021-09-20,135.0,Graniteside,GRANITESIDE DIESEL USD,596.496124,769.48
2021-09-20,135.0,Graniteside,GRANITESIDE PETROL USD,900.969697,1189.28
2021-09-20,140.0,Mutare Second Street,MUTARE 2ND ST USD DIESEL,507.580646,629.4
2021-09-20,140.0,Mutare Second Street,MUTARE 2ND ST USD PETROL,122.188977,155.18
2021-09-20,141.0,Troutbeck,TROUTBECK USD PETROL,5.263158,7.0
2021-09-20,143.0,Gwabalanda,GWABALANDA USD PETROL,53.030303,70.0
2021-09-20,144.0,Bessemer,DIESEL LITRES,1050.0,1050.0
2021-09-20,145.0,Sunway City,SUNWAY USD DIESEL,816.40625,1045.0
2021-09-20,145.0,Sunway City,SUNWAY USD PETROL,76.854962,100.68
2021-09-20,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,20.314961,25.8
2021-09-20,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,221.875,284.0
2021-09-20,147.0,Chinhoyi Main,DIESEL LITRES,590.0,590.0
2021-09-20,147.0,Chinhoyi Main,PETROL LITRES,20.0,20.0
2021-09-21,,,,,102160.21
2021-09-21,82.0,Runiville,15W40 500ML,2.666667,8.0
2021-09-21,82.0,Runiville,DIESEL,23.44,2695.6
2021-09-21,82.0,Runiville,DIESEL LITRES,6316.84,6316.84
2021-09-21,82.0,Runiville,PETROL,67.852712,8006.62
2021-09-21,82.0,Runiville,PETROL LITRES,325.53,325.53
2021-09-21,82.0,Runiville,RUNIVILLE USD DIESEL,699.746154,909.67
2021-09-21,82.0,Runiville,RUNIVILLE USD PETROL,508.348485,671.02
2021-09-21,84.0,Avondale,AVONDALE USD DIESEL,679.860464,877.02
2021-09-21,84.0,Avondale,AVONDALE USD PETROL,1214.138459,1578.38
2021-09-21,84.0,Avondale,PETROL LITRES,164.62,164.62
2021-09-21,86.0,Charter,CHARTER USD DIESEL,1678.412699,2114.8
2021-09-21,86.0,Charter,CHARTER USD PETROL,482.271318,622.13
2021-09-21,88.0,Chinhamo,CHINHAMO USD DIESEL,1385.396825,1745.6
2021-09-21,88.0,Chinhamo,CHINHAMO USD PETROL,72.046512,92.94
2021-09-21,90.0,Pomona,DIESEL,40.0,4600.0
2021-09-21,90.0,Pomona,DIESEL LITRES,62.65,62.65
2021-09-21,90.0,Pomona,PETROL,105.17661,12410.84
2021-09-21,90.0,Pomona,PETROL LITRES,248.29,248.29
2021-09-21,90.0,Pomona,POMONA USD DIESEL,1730.054265,2231.77
2021-09-21,90.0,Pomona,POMONA USD PETROL,848.860464,1095.03
2021-09-21,92.0,Msasa,DIESEL LITRES,40.0,40.0
2021-09-21,92.0,Msasa,MSASA USD DIESEL,2103.907693,2735.08
2021-09-21,92.0,Msasa,MSASA USD PETROL,847.022556,1126.54
2021-09-21,92.0,Msasa,PETROL LITRES,33.91,33.91
2021-09-21,96.0,Samora,PETROL LITRES,134.26,134.26
2021-09-21,96.0,Samora,SAMORA USD DIESEL,345.637795,438.96
2021-09-21,96.0,Samora,SAMORA USD PETROL,93.534884,120.66
2021-09-21,98.0,Roadport,DIESEL,107.826087,12400.0
2021-09-21,98.0,Roadport,DIESEL LITRES,122.01,122.01
2021-09-21,98.0,Roadport,PETROL,96.788136,11421.0
2021-09-21,98.0,Roadport,PETROL LITRES,20.0,20.0
2021-09-21,98.0,Roadport,ROADPORT USD DIESEL,566.409449,719.34
2021-09-21,98.0,Roadport,ROAPORT USD PETROL,437.198474,572.73
2021-09-21,100.0,Ford,FORD USD DIESEL,1090.109376,1395.34
2021-09-21,100.0,Ford,FORD USD PETROL,198.038461,257.45
2021-09-21,102.0,Kirkman,20W50 5LTRS,1.25,20.0
2021-09-21,102.0,Kirkman,DIESEL LITRES,184.53,184.53
2021-09-21,102.0,Kirkman,KIRKMAN USD DIESEL,304.007875,386.09
2021-09-21,102.0,Kirkman,KIRKMAN USD PETROL,150.007752,193.51
2021-09-21,102.0,Kirkman,PETROL LITRES,79.0,79.0
2021-09-21,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,509.596774,631.9
2021-09-21,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,23.622047,30.0
2021-09-21,112.0,Marondera,MARONDERA USD DIESEL,213.269843,268.72
2021-09-21,112.0,Marondera,MARONDERA USD PETROL,18.178295,23.45
2021-09-21,114.0,Kadoma,DIESEL LITRES,618.0,618.0
2021-09-21,114.0,Kadoma,KADOMA USD DIESEL,446.511629,576.0
2021-09-21,114.0,Kadoma,KADOMA USD PETROL,37.593985,50.0
2021-09-21,114.0,Kadoma,PETROL LITRES,490.0,490.0
2021-09-21,116.0,Kwekwe,KWEKWE USD DIESEL,661.538462,860.0
2021-09-21,119.0,Windsock,DIESEL LITRES,1500.0,1500.0
2021-09-21,119.0,Windsock,WINDSOCK USD PETROL,46.153846,60.0
2021-09-21,121.0,Gweru,DIESEL LITRES,503.0,503.0
2021-09-21,121.0,Gweru,GWERU USD DIESEL,501.03125,641.32
2021-09-21,121.0,Gweru,GWERU USD PETROL,130.534351,171.0
2021-09-21,121.0,Gweru,PETROL LITRES,290.0,290.0
2021-09-21,123.0,Fife Street,FIFE USD DIESEL,193.503876,249.62
2021-09-21,123.0,Fife Street,FIFE USD PETROL,419.166667,553.3
2021-09-21,125.0,Fort Street,FORT USD DIESEL,696.085272,897.95
2021-09-21,125.0,Fort Street,FORT USD PETROL,389.318183,513.9
2021-09-21,127.0,Mpopoma,DIESEL,112.18,14022.5
2021-09-21,127.0,Mpopoma,DIESEL LITRES,20.0,20.0
2021-09-21,127.0,Mpopoma,MPOPOMA USD DIESEL,942.736434,1216.13
2021-09-21,127.0,Mpopoma,MPOPOMA USD PETROL,116.363636,153.6
2021-09-21,127.0,Mpopoma,PETROL LITRES,50.0,50.0
2021-09-21,131.0,R Mugabe,PETROL LITRES,41.0,41.0
2021-09-21,131.0,R Mugabe,R MUGABE USD DIESEL,617.806201,796.97
2021-09-21,131.0,R Mugabe,R MUGABE USD PETROL,760.409092,1003.74
2021-09-21,135.0,Graniteside,DIESEL,710.0,81650.0
2021-09-21,135.0,Graniteside,GRANITESIDE DIESEL USD,822.488372,1061.01
2021-09-21,135.0,Graniteside,GRANITESIDE PETROL USD,526.310607,694.73
